STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610111,-9999,17.2,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610112,-9999,18.3,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610113,-9999,12.8,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610114,-9999,11.1,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610115,-9999,10.6,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610116,-9999,9.4,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610117,-9999,12.8,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610118,-9999,18.9,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610119,-9999,13.9,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610120,-9999,5.6,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610121,-9999,2.2,-8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610122,-9999,5.6,-10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610123,-9999,15.6,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610124,-9999,10.0,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610125,-9999,2.2,-5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610126,-9999,2.2,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610127,-9999,0.0,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610128,-9999,0.0,-8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610129,-9999,6.7,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610130,-9999,11.1,-7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610131,-9999,14.4,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610201,-9999,17.8,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610202,-9999,17.2,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610203,-9999,7.8,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610204,-9999,6.7,-6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610205,-9999,13.9,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610206,-9999,6.7,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610207,-9999,8.9,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610208,-9999,5.0,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610209,-9999,10.0,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610210,-9999,13.9,-3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610211,-9999,18.9,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610212,-9999,23.3,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610213,-9999,21.7,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610214,-9999,22.2,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610215,-9999,23.9,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610216,-9999,23.3,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610217,-9999,18.9,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610218,-9999,19.4,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610219,-9999,17.2,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610220,-9999,17.2,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610221,-9999,17.2,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610222,-9999,21.1,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610223,-9999,22.8,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610224,-9999,17.2,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610225,-9999,17.8,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610226,-9999,21.1,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610227,-9999,18.9,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610228,-9999,22.2,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610301,-9999,11.1,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610302,-9999,17.2,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610303,-9999,23.3,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610304,-9999,22.8,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610305,-9999,25.6,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610306,-9999,25.0,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610307,-9999,27.2,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610308,-9999,23.3,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610309,-9999,10.6,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610310,-9999,15.6,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610311,-9999,18.3,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610312,-9999,21.7,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610313,-9999,21.1,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610314,-9999,18.9,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610315,-9999,23.9,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610316,-9999,21.1,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610317,-9999,16.7,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610318,-9999,15.0,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610319,-9999,21.1,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610320,-9999,21.7,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610321,-9999,18.3,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610322,-9999,21.7,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610323,-9999,20.0,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610324,-9999,12.8,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610325,-9999,21.7,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610326,-9999,25.0,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610327,-9999,20.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610328,-9999,22.2,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610329,-9999,19.4,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610330,-9999,15.6,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610331,-9999,20.0,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610401,-9999,16.1,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610402,-9999,21.7,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610403,-9999,16.1,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610404,-9999,18.9,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610405,-9999,26.1,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610406,-9999,13.9,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610407,-9999,18.9,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610408,-9999,17.8,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610409,-9999,21.7,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610410,-9999,15.0,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610411,-9999,23.9,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610412,-9999,18.3,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610413,-9999,17.2,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610414,-9999,26.1,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610415,-9999,28.3,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610416,-9999,17.8,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610417,-9999,20.6,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610418,-9999,20.6,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610419,-9999,24.4,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610420,-9999,26.1,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610421,-9999,26.1,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610422,-9999,27.8,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610423,-9999,28.9,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610424,-9999,27.2,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610425,-9999,27.2,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610426,-9999,23.9,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610427,-9999,24.4,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610428,-9999,26.7,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610429,-9999,21.1,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610430,-9999,27.8,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610501,-9999,20.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610502,-9999,21.1,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610503,-9999,23.3,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610504,-9999,26.7,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610505,-9999,30.0,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610506,-9999,28.3,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610507,-9999,29.4,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610508,-9999,27.8,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610509,-9999,20.6,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610510,-9999,19.4,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610511,-9999,20.6,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610512,-9999,23.9,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610513,-9999,27.2,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610514,-9999,29.4,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610515,-9999,30.6,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610516,-9999,25.0,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610517,-9999,28.9,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610518,-9999,28.9,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610519,-9999,28.3,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610520,-9999,28.3,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610521,-9999,30.6,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610522,-9999,28.9,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610523,-9999,23.3,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610524,-9999,26.7,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610525,-9999,27.8,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610526,-9999,22.2,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610527,-9999,20.6,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610528,-9999,25.6,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610529,-9999,30.0,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610530,-9999,31.1,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610531,-9999,32.2,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610601,-9999,33.3,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610602,-9999,33.9,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610603,-9999,33.3,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610604,-9999,32.2,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610605,-9999,34.4,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610606,-9999,32.8,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610607,-9999,32.8,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610608,-9999,31.7,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610609,-9999,32.8,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610610,-9999,33.9,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610611,-9999,32.8,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610612,-9999,30.0,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610613,-9999,33.9,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610614,-9999,33.9,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610615,-9999,32.8,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610616,-9999,18.9,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610617,-9999,20.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610618,-9999,27.2,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610619,-9999,26.7,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610620,-9999,21.7,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610621,-9999,25.0,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610622,-9999,29.4,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610623,-9999,28.9,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610624,-9999,30.0,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610625,-9999,26.7,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610626,-9999,22.2,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610627,-9999,28.9,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610628,-9999,30.6,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610629,-9999,31.7,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610630,-9999,32.8,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610701,-9999,33.3,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610702,-9999,33.3,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610703,-9999,31.7,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610704,-9999,31.1,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610705,-9999,32.8,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610706,-9999,33.9,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610707,-9999,30.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610708,-9999,30.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610709,-9999,31.1,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610710,-9999,29.4,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610711,-9999,24.4,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610712,-9999,25.0,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610713,-9999,31.1,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610714,-9999,31.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610715,-9999,31.7,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610716,-9999,31.7,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610717,-9999,31.1,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610718,-9999,31.1,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610719,-9999,32.2,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610720,-9999,33.3,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610721,-9999,32.2,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610722,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610723,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610724,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610725,-9999,32.8,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610726,-9999,32.8,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610727,-9999,32.8,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610728,-9999,33.3,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610729,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610730,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610731,-9999,33.9,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610801,-9999,34.4,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610802,-9999,35.0,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610803,-9999,34.4,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610804,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610805,-9999,33.9,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610806,-9999,30.6,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610807,-9999,26.7,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610808,-9999,29.4,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610809,-9999,30.6,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610810,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610811,-9999,32.8,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610812,-9999,35.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610813,-9999,32.2,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610814,-9999,32.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610815,-9999,26.7,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610816,-9999,28.9,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610817,-9999,31.1,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610818,-9999,31.7,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610819,-9999,31.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610820,-9999,31.1,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610821,-9999,29.4,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610822,-9999,30.6,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610823,-9999,31.1,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610824,-9999,28.9,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610825,-9999,27.8,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610826,-9999,28.9,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610827,-9999,31.7,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610828,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610829,-9999,35.6,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610830,-9999,34.4,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610831,-9999,29.4,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610901,-9999,31.7,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610902,-9999,27.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610903,-9999,33.9,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610904,-9999,35.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610905,-9999,35.0,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610906,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610907,-9999,32.2,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610908,-9999,33.3,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610909,-9999,31.7,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610910,-9999,32.2,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610911,-9999,32.2,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610912,-9999,30.6,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610913,-9999,30.6,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610914,-9999,23.9,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610915,-9999,23.9,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610916,-9999,25.6,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610917,-9999,25.6,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610918,-9999,25.0,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610919,-9999,26.1,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610920,-9999,27.8,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610921,-9999,31.1,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610922,-9999,32.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610923,-9999,33.9,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610924,-9999,33.9,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610925,-9999,35.6,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610926,-9999,31.7,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610927,-9999,33.9,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610928,-9999,31.7,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610929,-9999,30.6,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19610930,-9999,30.0,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611001,-9999,28.9,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611002,-9999,26.1,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611003,-9999,19.4,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611004,-9999,22.8,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611005,-9999,23.9,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611006,-9999,25.0,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611007,-9999,26.1,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611008,-9999,26.7,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611009,-9999,28.9,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611010,-9999,30.0,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611011,-9999,28.9,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611012,-9999,29.4,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611013,-9999,30.0,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611014,-9999,22.8,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611015,-9999,22.2,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611016,-9999,26.7,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611017,-9999,27.8,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611018,-9999,28.3,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611019,-9999,27.2,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611020,-9999,15.6,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611021,-9999,20.0,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611022,-9999,23.9,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611023,-9999,26.7,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611024,-9999,26.7,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611025,-9999,27.8,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611026,-9999,20.6,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611027,-9999,22.8,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611028,-9999,22.8,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611029,-9999,26.1,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611030,-9999,29.4,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611031,-9999,29.4,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611101,-9999,26.1,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611102,-9999,28.9,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611103,-9999,23.9,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611104,-9999,20.0,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611105,-9999,26.7,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611106,-9999,15.6,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611107,-9999,18.3,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611108,-9999,15.0,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19611109,-9999,16.1,-1.1
